,country,year,life_expectancy
42958,Greece,1893,38.68
42959,Greenland,1893,32.62
42960,Grenada,1893,37.3
42961,Guadeloupe,1893,27.66
42962,Guam,1893,27.5
42963,Guatemala,1893,25.81
42965,Guinea,1893,30.46
42966,Guinea-Bissau,1893,32.0
42967,Guyana,1893,31.12
42968,Haiti,1893,29.0
42970,Honduras,1893,33.9
42971,"Hong Kong, China",1893,34.9
42972,Hungary,1893,36.4
42973,Iceland,1893,52.58
42974,India,1893,24.11
42975,Indonesia,1893,30.0
42976,Iran,1893,25.6
42977,Iraq,1893,31.2
42978,Ireland,1893,47.29
42980,Israel,1893,32.0
42981,Italy,1893,39.79
42982,Jamaica,1893,38.6
42983,Japan,1893,37.93
42985,Jordan,1893,31.7
42986,Kazakhstan,1893,27.8
42987,Kenya,1893,25.5
42988,Kiribati,1893,24.9
42989,North Korea,1893,26.0
42990,South Korea,1893,25.8
42993,Kuwait,1893,26.0
42994,Kyrgyz Republic,1893,25.54
42995,Lao,1893,31.9
42996,Latvia,1893,43.96
42997,Lebanon,1893,29.7
42998,Lesotho,1893,32.8
42999,Liberia,1893,31.1
43000,Libya,1893,33.1
43002,Lithuania,1893,38.71
43003,Luxembourg,1893,43.95
43004,"Macao, China",1893,34.7
43005,"Macedonia, FYR",1893,36.1
43006,Madagascar,1893,30.5
43007,Malawi,1893,30.3
43008,Malaysia,1893,30.6
43009,Maldives,1893,32.65
43010,Mali,1893,26.41
43011,Malta,1893,38.63
43013,Martinique,1893,30.15
43014,Mauritania,1893,32.0
43015,Mauritius,1893,23.17
43016,Mayotte,1893,32.5
43017,Mexico,1893,23.29
43018,"Micronesia, Fed. Sts.",1893,26.7
43019,Moldova,1893,33.15
43021,Mongolia,1893,31.8
43022,Montenegro,1893,35.4
43024,Morocco,1893,33.1
43025,Mozambique,1893,30.28
43026,Myanmar,1893,30.8
43027,Namibia,1893,32.4
43029,Nepal,1893,32.8
43030,Netherlands,1893,45.8
43031,Netherlands Antilles,1893,34.41
43032,New Caledonia,1893,26.0
43033,New Zealand,1893,44.31
43035,Nicaragua,1893,25.4
43036,Niger,1893,30.8
43037,Nigeria,1893,30.4
43042,Norway,1893,51.41
43043,Oman,1893,32.3
43044,Pakistan,1893,24.37
43046,Panama,1893,32.9
43047,Papua New Guinea,1893,31.5
43048,Paraguay,1893,35.5
43049,Peru,1893,35.7
43050,Philippines,1893,30.9
43052,Poland,1893,38.32
43053,Portugal,1893,35.6
43054,Puerto Rico,1893,30.43
43055,Qatar,1893,30.8
43056,Reunion,1893,33.0
43057,Romania,1893,35.7
43058,Russia,1893,27.6
43059,Rwanda,1893,31.8
43063,St. Lucia,1893,28.01
43065,St. Vincent and the Grenadines,1893,25.99
43067,Samoa,1893,25.4
43069,Sao Tome and Principe,1893,31.0
43070,Saudi Arabia,1893,32.1
43071,Senegal,1893,25.2
43072,Serbia,1893,35.5
43075,Seychelles,1893,43.04
43076,Sierra Leone,1893,25.1
43077,Singapore,1893,34.0
43078,Slovak Republic,1893,36.4
43079,Slovenia,1893,36.6
43080,Solomon Islands,1893,25.1
43081,Somalia,1893,29.4
43083,South Africa,1893,33.5
43085,Spain,1893,32.44
43086,Sri Lanka,1893,32.6
43087,Sudan,1893,31.4
43088,Suriname,1893,32.9
43090,Swaziland,1893,32.3
43091,Sweden,1893,51.36
43092,Switzerland,1893,46.07
43093,Syria,1893,31.1
43094,Taiwan,1893,28.3
43095,Tajikistan,1893,25.84
43096,Tanzania,1893,32.2
43097,Thailand,1893,30.4
43098,Timor-Leste,1893,28.95
43099,Togo,1893,31.3
43101,Tonga,1893,8.0
43103,Trinidad and Tobago,1893,38.8
43104,Tunisia,1893,28.8
43105,Turkey,1893,35.0
43106,Turkmenistan,1893,24.06
43109,Uganda,1893,25.3
43110,Ukraine,1893,36.6
43111,United Arab Emirates,1893,30.7
43112,United Kingdom,1893,44.87
43113,United States,1893,46.33
43114,Uruguay,1893,32.9
43116,Uzbekistan,1893,28.53
43118,Vanuatu,1893,24.3
43119,Venezuela,1893,32.2
43120,West Bank and Gaza,1893,32.1
43122,Western Sahara,1893,34.75
43123,Vietnam,1893,32.0
43124,Virgin Islands (U.S.),1893,33.4
43127,Yemen,1893,23.39
43129,Zambia,1893,32.6
43130,Zimbabwe,1893,33.7
43132,South Sudan,1893,26.67
43335,Afghanistan,1894,27.25
43337,Albania,1894,35.4
43338,Algeria,1894,28.82
43341,Angola,1894,26.98
43343,Antigua and Barbuda,1894,33.54
43344,Argentina,1894,33.44
43345,Armenia,1894,35.8
43346,Aruba,1894,34.42
43347,Australia,1894,46.75
43348,Austria,1894,38.71
43349,Azerbaijan,1894,30.97
43350,Bahamas,1894,35.18
43351,Bahrain,1894,30.3
43352,Bangladesh,1894,22.18
43353,Barbados,1894,32.12
43354,Belarus,1894,36.2
43355,Belgium,1894,46.65
43356,Belize,1894,26.5
43357,Benin,1894,31.0
43359,Bhutan,1894,28.8
43360,Bolivia,1894,33.0
43361,Bosnia and Herzegovina,1894,35.1
43362,Botswana,1894,33.6
43363,Brazil,1894,31.98
43365,Brunei,1894,29.2
43366,Bulgaria,1894,39.94
43367,Burkina Faso,1894,29.2
43368,Burundi,1894,31.5
43369,Cambodia,1894,35.0
43370,Cameroon,1894,28.75
43371,Canada,1894,46.21
43372,Cape Verde,1894,33.8
43374,Central African Republic,1894,30.0
43375,Chad,1894,30.9
43377,Chile,1894,32.0
43378,China,1894,32.0
43381,Colombia,1894,32.0
43382,Comoros,1894,32.1
43383,"Congo, Dem. Rep.",1894,31.6
43384,"Congo, Rep.",1894,32.7
43386,Costa Rica,1894,32.25
43387,Cote d'Ivoire,1894,31.16
43388,Croatia,1894,36.1
43389,Cuba,1894,22.9
43390,Cyprus,1894,38.51
43391,Czech Republic,1894,35.0
43393,Denmark,1894,49.42
43394,Djibouti,1894,29.9
43396,Dominican Republic,1894,29.9
43398,Ecuador,1894,32.9
43399,Egypt,1894,33.0
43400,El Salvador,1894,28.7
43401,Equatorial Guinea,1894,29.8
43402,Eritrea,1894,30.2
43404,Estonia,1894,42.88
43405,Ethiopia,1894,29.7
43408,Fiji,1894,26.1
43409,Finland,1894,45.22
43410,France,1894,45.53
43411,French Guiana,1894,30.5
43412,French Polynesia,1894,25.6
43413,Gabon,1894,30.6
43414,Gambia,1894,28.8
43415,Georgia,1894,33.67
43416,Germany,1894,42.09
43417,Ghana,1894,28.0
43419,Greece,1894,38.86
43420,Greenland,1894,33.17
43421,Grenada,1894,37.3
43422,Guadeloupe,1894,27.66
43423,Guam,1894,27.5
43424,Guatemala,1894,25.82
43426,Guinea,1894,30.47
43427,Guinea-Bissau,1894,32.0
43428,Guyana,1894,31.12
43429,Haiti,1894,29.0
43431,Honduras,1894,33.9
43432,"Hong Kong, China",1894,34.9
43433,Hungary,1894,36.53
43434,Iceland,1894,44.79
43435,India,1894,24.03
43436,Indonesia,1894,30.0
43437,Iran,1894,25.6
43438,Iraq,1894,31.2
43439,Ireland,1894,47.55
43441,Israel,1894,32.0
43442,Italy,1894,39.91
43443,Jamaica,1894,39.0
43444,Japan,1894,38.01
43446,Jordan,1894,31.7
43447,Kazakhstan,1894,28.0
43448,Kenya,1894,25.5
43449,Kiribati,1894,24.9
43450,North Korea,1894,26.0
43451,South Korea,1894,25.8
43454,Kuwait,1894,26.0
43455,Kyrgyz Republic,1894,25.74
43456,Lao,1894,31.9
43457,Latvia,1894,44.29
43458,Lebanon,1894,29.7
43459,Lesotho,1894,32.8
43460,Liberia,1894,31.1
43461,Libya,1894,33.1
43463,Lithuania,1894,39.14
43464,Luxembourg,1894,44.45
43465,"Macao, China",1894,34.7
43466,"Macedonia, FYR",1894,36.1
43467,Madagascar,1894,30.5
43468,Malawi,1894,30.3
43469,Malaysia,1894,30.6
43470,Maldives,1894,32.65
43471,Mali,1894,26.41
43472,Malta,1894,39.1
43474,Martinique,1894,30.15
43475,Mauritania,1894,32.0
43476,Mauritius,1894,33.32
43477,Mayotte,1894,32.5
43478,Mexico,1894,26.62
43479,"Micronesia, Fed. Sts.",1894,26.7
43480,Moldova,1894,33.15
43482,Mongolia,1894,31.8
43483,Montenegro,1894,35.4
43485,Morocco,1894,33.1
43486,Mozambique,1894,30.28
43487,Myanmar,1894,30.8
43488,Namibia,1894,32.4
43490,Nepal,1894,32.8
43491,Netherlands,1894,46.93
43492,Netherlands Antilles,1894,34.41
43493,New Caledonia,1894,26.0
43494,New Zealand,1894,44.76
43496,Nicaragua,1894,25.4
43497,Niger,1894,30.8
43498,Nigeria,1894,30.4
43503,Norway,1894,50.62
43504,Oman,1894,32.3
43505,Pakistan,1894,23.98
43507,Panama,1894,32.9
43508,Papua New Guinea,1894,31.5
43509,Paraguay,1894,35.5
43510,Peru,1894,35.7
43511,Philippines,1894,30.9
43513,Poland,1894,38.62
43514,Portugal,1894,35.6
43515,Puerto Rico,1894,30.43
43516,Qatar,1894,30.8
43517,Reunion,1894,33.0
43518,Romania,1894,35.7
43519,Russia,1894,28.1
43520,Rwanda,1894,31.8
43524,St. Lucia,1894,28.01
43526,St. Vincent and the Grenadines,1894,25.99
43528,Samoa,1894,25.4
43530,Sao Tome and Principe,1894,31.0
43531,Saudi Arabia,1894,32.1
43532,Senegal,1894,25.2
43533,Serbia,1894,35.5
43536,Seychelles,1894,43.3
43537,Sierra Leone,1894,25.1
43538,Singapore,1894,34.0
43539,Slovak Republic,1894,36.4
43540,Slovenia,1894,36.6
43541,Solomon Islands,1894,25.1
43542,Somalia,1894,29.4
43544,South Africa,1894,33.5
43546,Spain,1894,32.78
43547,Sri Lanka,1894,32.6
43548,Sudan,1894,31.4
43549,Suriname,1894,32.9
43551,Swaziland,1894,32.3
43552,Sweden,1894,52.1
43553,Switzerland,1894,45.79
43554,Syria,1894,31.1
43555,Taiwan,1894,28.3
43556,Tajikistan,1894,26.04
43557,Tanzania,1894,32.2
43558,Thailand,1894,30.4
43559,Timor-Leste,1894,28.95
43560,Togo,1894,31.3
43562,Tonga,1894,28.2
43564,Trinidad and Tobago,1894,38.8
43565,Tunisia,1894,28.8
43566,Turkey,1894,35.0
43567,Turkmenistan,1894,24.26
43570,Uganda,1894,25.3
43571,Ukraine,1894,36.6
43572,United Arab Emirates,1894,30.7
43573,United Kingdom,1894,48.34
43574,United States,1894,46.7
43575,Uruguay,1894,32.9
43577,Uzbekistan,1894,28.73
43579,Vanuatu,1894,24.3
43580,Venezuela,1894,32.2
43581,West Bank and Gaza,1894,32.1
43583,Western Sahara,1894,34.75
43584,Vietnam,1894,32.0
43585,Virgin Islands (U.S.),1894,33.4
43588,Yemen,1894,23.39
43590,Zambia,1894,32.6
43591,Zimbabwe,1894,33.7
43593,South Sudan,1894,26.67
43796,Afghanistan,1895,27.24
43798,Albania,1895,35.4
43799,Algeria,1895,28.82
43802,Angola,1895,26.98
43804,Antigua and Barbuda,1895,33.54
43805,Argentina,1895,33.3
43806,Armenia,1895,36.0
43807,Aruba,1895,34.42
43808,Australia,1895,47.28
43809,Austria,1895,39.18
43810,Azerbaijan,1895,31.17
43811,Bahamas,1895,35.18
43812,Bahrain,1895,30.3
43813,Bangladesh,1895,22.0
43814,Barbados,1895,32.12
43815,Belarus,1895,36.2
43816,Belgium,1895,45.46
43817,Belize,1895,26.5
43818,Benin,1895,31.0
43820,Bhutan,1895,28.8
43821,Bolivia,1895,33.0
43822,Bosnia and Herzegovina,1895,35.1
43823,Botswana,1895,33.6
43824,Brazil,1895,31.98
43826,Brunei,1895,29.2
43827,Bulgaria,1895,39.98
43828,Burkina Faso,1895,29.2
43829,Burundi,1895,31.5
43830,Cambodia,1895,35.0
43831,Cameroon,1895,28.75
43832,Canada,1895,46.56
43833,Cape Verde,1895,33.8
43835,Central African Republic,1895,30.0
43836,Chad,1895,30.9
43838,Chile,1895,32.0
43839,China,1895,32.0
43842,Colombia,1895,32.0
43843,Comoros,1895,32.1
43844,"Congo, Dem. Rep.",1895,31.6
43845,"Congo, Rep.",1895,32.7
43847,Costa Rica,1895,32.65
43848,Cote d'Ivoire,1895,31.16
43849,Croatia,1895,36.1
43850,Cuba,1895,22.1
43851,Cyprus,1895,38.51
43852,Czech Republic,1895,35.88
43854,Denmark,1895,50.93
43855,Djibouti,1895,29.9
43857,Dominican Republic,1895,29.9
43859,Ecuador,1895,32.9
43860,Egypt,1895,33.0
43861,El Salvador,1895,28.7
43862,Equatorial Guinea,1895,29.8
43863,Eritrea,1895,30.2
43865,Estonia,1895,43.03
43866,Ethiopia,1895,29.5
43869,Fiji,1895,26.1
43870,Finland,1895,47.64
43871,France,1895,45.2
43872,French Guiana,1895,30.5
43873,French Polynesia,1895,25.6
43874,Gabon,1895,30.6
43875,Gambia,1895,28.8
43876,Georgia,1895,33.87
43877,Germany,1895,42.38
43878,Ghana,1895,28.0
43880,Greece,1895,39.04
43881,Greenland,1895,33.73
43882,Grenada,1895,37.3
43883,Guadeloupe,1895,27.66
43884,Guam,1895,27.5
43885,Guatemala,1895,25.82
43887,Guinea,1895,30.48
43888,Guinea-Bissau,1895,32.0
43889,Guyana,1895,31.12
43890,Haiti,1895,29.0
43892,Honduras,1895,33.9
43893,"Hong Kong, China",1895,34.9
43894,Hungary,1895,36.67
43895,Iceland,1895,52.52
43896,India,1895,23.95
43897,Indonesia,1895,30.0
43898,Iran,1895,25.6
43899,Iraq,1895,31.2
43900,Ireland,1895,47.81
43902,Israel,1895,32.0
43903,Italy,1895,39.61
43904,Jamaica,1895,37.4
43905,Japan,1895,38.1
43907,Jordan,1895,31.7
43908,Kazakhstan,1895,28.2
43909,Kenya,1895,25.5
43910,Kiribati,1895,24.9
43911,North Korea,1895,26.0
43912,South Korea,1895,25.8
43915,Kuwait,1895,26.0
43916,Kyrgyz Republic,1895,25.94
43917,Lao,1895,31.9
43918,Latvia,1895,44.62
43919,Lebanon,1895,29.7
43920,Lesotho,1895,32.8
43921,Liberia,1895,31.1
43922,Libya,1895,33.1
43924,Lithuania,1895,39.57
43925,Luxembourg,1895,44.96
43926,"Macao, China",1895,34.7
43927,"Macedonia, FYR",1895,36.1
43928,Madagascar,1895,30.5
43929,Malawi,1895,30.3
43930,Malaysia,1895,30.6
43931,Maldives,1895,32.65
43932,Mali,1895,26.41
43933,Malta,1895,39.57
43935,Martinique,1895,30.15
43936,Mauritania,1895,32.0
43937,Mauritius,1895,25.97
43938,Mayotte,1895,32.5
43939,Mexico,1895,29.52
43940,"Micronesia, Fed. Sts.",1895,26.7
43941,Moldova,1895,33.15
43943,Mongolia,1895,31.8
43944,Montenegro,1895,35.4
43946,Morocco,1895,33.1
43947,Mozambique,1895,30.28
43948,Myanmar,1895,30.8
43949,Namibia,1895,32.4
43951,Nepal,1895,32.8
43952,Netherlands,1895,46.64
43953,Netherlands Antilles,1895,34.41
43954,New Caledonia,1895,26.0
43955,New Zealand,1895,45.21
43957,Nicaragua,1895,25.4
43958,Niger,1895,30.8
43959,Nigeria,1895,30.4
43964,Norway,1895,52.8
43965,Oman,1895,32.3
43966,Pakistan,1895,23.59
43968,Panama,1895,32.9
43969,Papua New Guinea,1895,31.5
43970,Paraguay,1895,35.5
43971,Peru,1895,35.7
43972,Philippines,1895,30.9
43974,Poland,1895,38.92
43975,Portugal,1895,35.6
43976,Puerto Rico,1895,30.79
43977,Qatar,1895,30.8
43978,Reunion,1895,33.0
43979,Romania,1895,35.7
43980,Russia,1895,26.95
43981,Rwanda,1895,31.8
43985,St. Lucia,1895,28.01
43987,St. Vincent and the Grenadines,1895,25.99
43989,Samoa,1895,25.4
43991,Sao Tome and Principe,1895,31.0
43992,Saudi Arabia,1895,32.1
43993,Senegal,1895,25.2
43994,Serbia,1895,35.5
43997,Seychelles,1895,43.56
43998,Sierra Leone,1895,25.1
43999,Singapore,1895,34.0
44000,Slovak Republic,1895,36.4
44001,Slovenia,1895,36.6
44002,Solomon Islands,1895,25.1
44003,Somalia,1895,29.4
44005,South Africa,1895,33.5
44007,Spain,1895,33.11
44008,Sri Lanka,1895,32.6
44009,Sudan,1895,31.4
44010,Suriname,1895,32.9
44012,Swaziland,1895,32.3
44013,Sweden,1895,54.16
44014,Switzerland,1895,46.84
44015,Syria,1895,31.1
44016,Taiwan,1895,28.3
44017,Tajikistan,1895,26.24
44018,Tanzania,1895,32.2
44019,Thailand,1895,30.4
44020,Timor-Leste,1895,28.95
44021,Togo,1895,31.3
44023,Tonga,1895,28.2
44025,Trinidad and Tobago,1895,38.8
44026,Tunisia,1895,28.8
44027,Turkey,1895,35.0
44028,Turkmenistan,1895,24.46
44031,Uganda,1895,25.3
44032,Ukraine,1895,36.6
44033,United Arab Emirates,1895,30.7
44034,United Kingdom,1895,45.73
44035,United States,1895,47.07
44036,Uruguay,1895,32.9
44038,Uzbekistan,1895,28.93
44040,Vanuatu,1895,24.3
44041,Venezuela,1895,32.2
44042,West Bank and Gaza,1895,32.1
44044,Western Sahara,1895,34.75
44045,Vietnam,1895,32.0
44046,Virgin Islands (U.S.),1895,33.4
44049,Yemen,1895,23.39
44051,Zambia,1895,32.6
44052,Zimbabwe,1895,33.7
44054,South Sudan,1895,26.67
44257,Afghanistan,1896,27.23
44259,Albania,1896,35.4
44260,Algeria,1896,28.82
44263,Angola,1896,26.98
44265,Antigua and Barbuda,1896,33.54
44266,Argentina,1896,34.0
44267,Armenia,1896,36.2
44268,Aruba,1896,34.42
44269,Australia,1896,47.81
44270,Austria,1896,39.65
44271,Azerbaijan,1896,31.37
44272,Bahamas,1896,35.18
44273,Bahrain,1896,30.3
44274,Bangladesh,1896,20.0
44275,Barbados,1896,32.12
44276,Belarus,1896,36.2
44277,Belgium,1896,48.06
44278,Belize,1896,26.5
44279,Benin,1896,31.0
44281,Bhutan,1896,28.8
44282,Bolivia,1896,33.0
44283,Bosnia and Herzegovina,1896,35.1
44284,Botswana,1896,33.6
44285,Brazil,1896,31.98
44287,Brunei,1896,29.2
44288,Bulgaria,1896,40.02
44289,Burkina Faso,1896,29.2
44290,Burundi,1896,31.5
44291,Cambodia,1896,35.0
44292,Cameroon,1896,28.75
44293,Canada,1896,46.9
44294,Cape Verde,1896,33.8
44296,Central African Republic,1896,30.0
44297,Chad,1896,30.9
44299,Chile,1896,32.0
44300,China,1896,32.0
44303,Colombia,1896,32.0
44304,Comoros,1896,32.1
44305,"Congo, Dem. Rep.",1896,31.6
44306,"Congo, Rep.",1896,32.7
44308,Costa Rica,1896,33.06
44309,Cote d'Ivoire,1896,31.16
44310,Croatia,1896,36.1
44311,Cuba,1896,21.3
44312,Cyprus,1896,39.16
44313,Czech Republic,1896,36.76
44315,Denmark,1896,52.99
44316,Djibouti,1896,29.9
44318,Dominican Republic,1896,29.9
44320,Ecuador,1896,32.9
44321,Egypt,1896,33.0
44322,El Salvador,1896,28.7
44323,Equatorial Guinea,1896,29.8
44324,Eritrea,1896,30.2
44326,Estonia,1896,43.01
44327,Ethiopia,1896,28.7
44330,Fiji,1896,26.1
44331,Finland,1896,46.56
44332,France,1896,47.56
44333,French Guiana,1896,30.5
44334,French Polynesia,1896,25.6
44335,Gabon,1896,30.6
44336,Gambia,1896,28.8
44337,Georgia,1896,34.07
44338,Germany,1896,42.69
44339,Ghana,1896,28.0
44341,Greece,1896,39.22
44342,Greenland,1896,34.28
44343,Grenada,1896,37.3
44344,Guadeloupe,1896,27.66
44345,Guam,1896,27.5
44346,Guatemala,1896,25.82
44348,Guinea,1896,30.49
44349,Guinea-Bissau,1896,32.0
44350,Guyana,1896,31.12
44351,Haiti,1896,29.0
44353,Honduras,1896,33.9
44354,"Hong Kong, China",1896,34.9
44355,Hungary,1896,36.8
44356,Iceland,1896,53.22
44357,India,1896,22.75
44358,Indonesia,1896,30.0
44359,Iran,1896,25.6
44360,Iraq,1896,31.2
44361,Ireland,1896,48.08
44363,Israel,1896,32.0
44364,Italy,1896,40.7
44365,Jamaica,1896,37.6
44366,Japan,1896,38.2
44368,Jordan,1896,31.7
44369,Kazakhstan,1896,28.4
44370,Kenya,1896,25.5
44371,Kiribati,1896,24.9
44372,North Korea,1896,26.0
44373,South Korea,1896,25.8
44376,Kuwait,1896,26.0
44377,Kyrgyz Republic,1896,26.14
44378,Lao,1896,31.9
44379,Latvia,1896,44.95
44380,Lebanon,1896,29.7
44381,Lesotho,1896,32.8
44382,Liberia,1896,31.1
44383,Libya,1896,33.1
44385,Lithuania,1896,39.99
44386,Luxembourg,1896,45.46
44387,"Macao, China",1896,34.7
44388,"Macedonia, FYR",1896,36.1
44389,Madagascar,1896,30.5
44390,Malawi,1896,30.3
44391,Malaysia,1896,30.6
44392,Maldives,1896,32.65
44393,Mali,1896,26.41
44394,Malta,1896,40.04
44396,Martinique,1896,30.15
44397,Mauritania,1896,32.0
44398,Mauritius,1896,22.15
44399,Mayotte,1896,32.5
44400,Mexico,1896,28.8
44401,"Micronesia, Fed. Sts.",1896,26.7
44402,Moldova,1896,33.15
44404,Mongolia,1896,31.8
44405,Montenegro,1896,35.4
44407,Morocco,1896,33.1
44408,Mozambique,1896,30.28
44409,Myanmar,1896,30.8
44410,Namibia,1896,32.4
44412,Nepal,1896,32.8
44413,Netherlands,1896,48.56
44414,Netherlands Antilles,1896,34.41
44415,New Caledonia,1896,26.0
44416,New Zealand,1896,45.65
44418,Nicaragua,1896,25.4
44419,Niger,1896,30.8
44420,Nigeria,1896,30.4
44425,Norway,1896,53.84
44426,Oman,1896,32.3
44427,Pakistan,1896,23.2
44429,Panama,1896,32.9
44430,Papua New Guinea,1896,31.5
44431,Paraguay,1896,35.5
44432,Peru,1896,35.7
44433,Philippines,1896,30.9
44435,Poland,1896,39.22
44436,Portugal,1896,35.6
44437,Puerto Rico,1896,31.15
44438,Qatar,1896,30.8
44439,Reunion,1896,33.0
44440,Romania,1896,35.7
44441,Russia,1896,28.27
44442,Rwanda,1896,31.8
44446,St. Lucia,1896,28.01
44448,St. Vincent and the Grenadines,1896,25.99
44450,Samoa,1896,25.4
44452,Sao Tome and Principe,1896,31.0
44453,Saudi Arabia,1896,32.1
44454,Senegal,1896,25.2
44455,Serbia,1896,35.5
44458,Seychelles,1896,43.82
44459,Sierra Leone,1896,25.1
44460,Singapore,1896,34.0
44461,Slovak Republic,1896,36.7
44462,Slovenia,1896,36.6
44463,Solomon Islands,1896,25.1
44464,Somalia,1896,29.4
44466,South Africa,1896,33.5
44468,Spain,1896,33.45
44469,Sri Lanka,1896,32.6
44470,Sudan,1896,31.4
44471,Suriname,1896,32.9
44473,Swaziland,1896,32.3
44474,Sweden,1896,53.49
44475,Switzerland,1896,48.88
44476,Syria,1896,31.1
44477,Taiwan,1896,28.3
44478,Tajikistan,1896,26.44
44479,Tanzania,1896,32.2
44480,Thailand,1896,30.4
44481,Timor-Leste,1896,28.95
44482,Togo,1896,31.3
44484,Tonga,1896,28.2
44486,Trinidad and Tobago,1896,38.8
44487,Tunisia,1896,28.8
44488,Turkey,1896,35.0
44489,Turkmenistan,1896,24.66
44492,Uganda,1896,25.3
44493,Ukraine,1896,36.6
44494,United Arab Emirates,1896,30.7
44495,United Kingdom,1896,47.41
44496,United States,1896,47.44
44497,Uruguay,1896,32.9
44499,Uzbekistan,1896,29.13
44501,Vanuatu,1896,24.3
44502,Venezuela,1896,32.2
44503,West Bank and Gaza,1896,32.1
44505,Western Sahara,1896,34.75
44506,Vietnam,1896,32.0
44507,Virgin Islands (U.S.),1896,33.4
44510,Yemen,1896,23.39
44512,Zambia,1896,32.6
44513,Zimbabwe,1896,33.7
44515,South Sudan,1896,26.67
44718,Afghanistan,1897,27.22
44720,Albania,1897,35.4
44721,Algeria,1897,28.82
44724,Angola,1897,26.98
44726,Antigua and Barbuda,1897,33.54
44727,Argentina,1897,34.7
44728,Armenia,1897,36.4
44729,Aruba,1897,34.42
44730,Australia,1897,48.34
44731,Austria,1897,40.12
44732,Azerbaijan,1897,31.57
44733,Bahamas,1897,35.18
44734,Bahrain,1897,30.3
44735,Bangladesh,1897,19.0
44736,Barbados,1897,32.12
44737,Belarus,1897,36.2
44738,Belgium,1897,48.82
44739,Belize,1897,26.5
44740,Benin,1897,31.0
44742,Bhutan,1897,28.8
44743,Bolivia,1897,33.0
44744,Bosnia and Herzegovina,1897,35.1
44745,Botswana,1897,33.6
44746,Brazil,1897,31.98
44748,Brunei,1897,29.2
44749,Bulgaria,1897,40.07
44750,Burkina Faso,1897,29.2
44751,Burundi,1897,31.5
44752,Cambodia,1897,35.0
44753,Cameroon,1897,28.75
44754,Canada,1897,47.25
44755,Cape Verde,1897,33.8
44757,Central African Republic,1897,30.0
44758,Chad,1897,30.9
44760,Chile,1897,32.0
44761,China,1897,32.0
44764,Colombia,1897,32.0
44765,Comoros,1897,32.1
44766,"Congo, Dem. Rep.",1897,31.6
44767,"Congo, Rep.",1897,32.7
44769,Costa Rica,1897,33.47
44770,Cote d'Ivoire,1897,31.16
44771,Croatia,1897,36.1
44772,Cuba,1897,20.5
44773,Cyprus,1897,39.81
44774,Czech Republic,1897,37.63
44776,Denmark,1897,51.86
44777,Djibouti,1897,29.9
44779,Dominican Republic,1897,29.9
44781,Ecuador,1897,32.9
44782,Egypt,1897,33.0
44783,El Salvador,1897,28.7
44784,Equatorial Guinea,1897,29.8
44785,Eritrea,1897,30.2
44787,Estonia,1897,43.0
44788,Ethiopia,1897,29.7
44791,Fiji,1897,26.1
44792,Finland,1897,48.16
44793,France,1897,47.93
44794,French Guiana,1897,30.5
44795,French Polynesia,1897,25.6
44796,Gabon,1897,30.6
44797,Gambia,1897,28.8
44798,Georgia,1897,34.27
44799,Germany,1897,42.99
44800,Ghana,1897,28.0
44802,Greece,1897,39.4
44803,Greenland,1897,34.84
44804,Grenada,1897,37.3
44805,Guadeloupe,1897,27.66
44806,Guam,1897,27.5
44807,Guatemala,1897,25.82
44809,Guinea,1897,30.5
44810,Guinea-Bissau,1897,32.0
44811,Guyana,1897,31.12
44812,Haiti,1897,29.0
44814,Honduras,1897,33.9
44815,"Hong Kong, China",1897,34.9
44816,Hungary,1897,36.94
44817,Iceland,1897,48.52
44818,India,1897,19.85
44819,Indonesia,1897,30.0
44820,Iran,1897,25.6
44821,Iraq,1897,31.2
44822,Ireland,1897,48.34
44824,Israel,1897,32.0
44825,Italy,1897,43.29
44826,Jamaica,1897,37.0
44827,Japan,1897,38.3
44829,Jordan,1897,31.7
44830,Kazakhstan,1897,28.6
44831,Kenya,1897,25.5
44832,Kiribati,1897,24.9
44833,North Korea,1897,26.0
44834,South Korea,1897,25.8
44837,Kuwait,1897,26.0
44838,Kyrgyz Republic,1897,26.34
44839,Lao,1897,31.9
44840,Latvia,1897,45.27
44841,Lebanon,1897,29.7
44842,Lesotho,1897,32.8
44843,Liberia,1897,31.1
44844,Libya,1897,33.1
44846,Lithuania,1897,40.42
44847,Luxembourg,1897,45.96
44848,"Macao, China",1897,34.7
44849,"Macedonia, FYR",1897,36.1
44850,Madagascar,1897,30.5
44851,Malawi,1897,30.3
44852,Malaysia,1897,30.6
